header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,8,5118,검역,隔離區,Lazaretto,21,4492,618,0,21,0,10508,2021년 07월 26일 00시,11:33.9,10,1,19
,,00:00.0,1,1624,제주,济州,Jeju,12,1442,181,11,1,240.72,10509,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,22,6729,경남,庆南,Gyeongsangnam-do,78,5664,1043,75,3,201.45,10510,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,87,5320,경북,庆北,Gyeongsangbuk-do,22,4999,234,21,1,201.56,10511,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,17,1948,전남,全南,Jeollanam-do,28,1697,234,26,2,105.21,10512,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,60,2644,전북,全北,Jeollabuk-do,24,2414,170,23,1,146.55,10513,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,45,4730,충남,忠南,Chungcheongnam-do,65,4140,545,61,4,223,10514,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,71,3711,충북,忠北,Chungcheongbuk-do,31,3349,291,31,0,231.82,10515,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,55,4252,강원,江原,Gangwon-do,29,3704,493,28,1,275.6,10516,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,678,53463,경기,京畿,Gyeonggi-do,350,47317,5468,343,7,398.17,10517,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,1,698,세종,世宗,Sejong,5,617,80,5,0,196.16,10518,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,41,3134,울산,蔚山,Ulsan,3,2947,146,3,0,275.88,10519,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,28,3803,대전,大田,Daejeon,71,3023,752,71,0,259.79,10520,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,24,3263,광주,光州,Gwangju,18,3062,177,17,1,225.02,10521,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,61,8582,인천,仁川,Incheon,71,7446,1075,67,4,291.62,10522,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,222,11381,대구,大邱,Daegu,60,10680,479,60,0,470.61,10523,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,127,7806,부산,釜山,Busan,89,6696,983,83,6,230.13,10524,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,529,61949,서울,首尔,Seoul,341,53668,7752,339,2,640.73,10525,2021년 07월 26일 00시,11:33.9,,,
,,00:00.0,2077,190155,합계,合计,Total,1318,167357,20721,1264,54,366.89,10526,2021년 07월 26일 00시,11:33.9,,,
