header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,5,4247,검역,隔離區,Lazaretto,31,3982,260,0,31,0,10033,2021년 07월 01일 00시,11:33.9,10,1,19
,,00:00.0,1,1265,제주,济州,Jeju,1,1228,36,1,0,188.6,10034,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,20,5257,경남,庆南,Gyeongsangnam-do,10,5072,165,10,0,156.4,10035,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,86,4954,경북,庆北,Gyeongsangbuk-do,5,4756,112,4,1,186.07,10036,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,16,1653,전남,全南,Jeollanam-do,5,1542,95,5,0,88.65,10037,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,59,2371,전북,全北,Jeollabuk-do,7,2252,60,7,0,130.47,10038,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,43,3819,충남,忠南,Chungcheongnam-do,15,3648,128,13,2,179.93,10039,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,70,3310,충북,忠北,Chungcheongbuk-do,4,3150,90,4,0,206.95,10040,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,53,3569,강원,江原,Gangwon-do,10,3345,171,8,2,231.67,10041,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,654,44308,경기,京畿,Gyeonggi-do,249,41311,2343,245,4,334.39,10042,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,1,565,세종,世宗,Sejong,5,524,40,5,0,165.05,10043,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,40,2826,울산,蔚山,Ulsan,2,2694,92,1,1,246.37,10044,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,27,2667,대전,大田,Daejeon,16,2406,234,16,0,180.92,10045,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,24,2944,광주,光州,Gwangju,7,2862,58,7,0,202.1,10046,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,61,6803,인천,仁川,Incheon,36,6478,264,30,6,230.13,10047,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,222,10605,대구,大邱,Daegu,7,10307,76,7,0,435.26,10048,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,125,6239,부산,釜山,Busan,18,5870,244,17,1,182.86,10049,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,514,50319,서울,首尔,Seoul,333,46588,3217,331,2,516.97,10050,2021년 07월 01일 00시,11:33.9,,,
,,00:00.0,2021,157721,합계,合计,Total,761,148015,7685,711,50,304.2,10051,2021년 07월 01일 00시,11:33.9,,,
